polity,variable_name,variable_sub_name,value,year_from,year_to,certainty,references,notes
CnQingE,crisisdb_worker_wage,skilled_construction,0.191,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,6,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Jilin,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.095,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.160,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,6,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,1.000,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Shengjing,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.057,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.100,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,13,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Xinjiang,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.097,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.110,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,3,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,0.500,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Rehe,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.066,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.120,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,7,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Beijing,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.077,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.141,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,24,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Tianjin/Baoding,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.071,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.112,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,34,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,23.000,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Residual Zhili,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.054,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.081,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,82,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.060,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Gansu,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.044,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.054,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,48,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,15.200,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Shanxi,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.054,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.073,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,85,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,13.200,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Shaanxi,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.044,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.054,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,74,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,8.400,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Shandong,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.045,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.073,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,50,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,22.600,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Henan,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.037,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.050,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,106,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,21.000,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Jiangsu,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.051,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,63,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,31.400,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Zhejiang,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.060,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,63,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,21.700,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Hunan,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.039,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.050,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,10,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,16.200,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Hubei,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Jiangxi,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.030,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Guizhou,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Sichuan,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.048,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.062,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,47,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,8.600,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Yunnan,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.048,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.068,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,84,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.030,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,3.500,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Fujian ,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.030,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.050,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,9,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,12.000,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Guangdong,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,0.050,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,89,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,16.000,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,worker_wage,worker_wage,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,area,Guangxi,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_construction,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,skilled_construction,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,number_of_districts_with_available_data,,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,unskilled_arms_manufacturer,0.040,1769,1795,Evidenced
CnQingE,crisisdb_worker_wage,population_in_millions_in_1787,,1769,1795,Evidenced
CnQingE,crisisdb_rate_of_return,rate_of_return,-0.09,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_category,jobs requiring jinshi or juren examinations,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_description,official service in central government or local government,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,rate_of_return,-0.14,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_category,jobs requiring jinshi or juren examinations,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_description,secretarial assistants to high provincial officials,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,rate_of_return,-0.16,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_category,jobs requiring jinshi or juren examinations,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_description,lecturer in large shuyuan,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,rate_of_return,-0.09,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_category,jobs requiring shengyuan examination,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_description,secretarial assistants to prefects and counties,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,rate_of_return,-0.09,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_category,jobs requiring shengyuan examination,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_description,scholar doctor in local community,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,rate_of_return,-0.09,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_category,jobs requiring shengyuan examination,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_description,service as gentry functions,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,rate_of_return,-0.09,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_category,jobs requiring shengyuan examination,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_description,teacher in local school,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,rate_of_return,-0.09,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_category,jobs requiring shengyuan examination,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_description,other services,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,rate_of_return,1.10,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_category,jobs with less than shengyuan education,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_description,skilled labour in silk-reel industry,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,rate_of_return,0.59,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_category,jobs with less than shengyuan education,1750,1750,Evidenced
CnQingE,crisisdb_rate_of_return,job_description,teacher in local primary school,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,3500,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs requiring jinshi or juren examinations,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_description,official service in central government or local government,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,1000,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs requiring jinshi or juren examinations,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_description,secretarial assistants to high provincial officials,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,250,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs requiring jinshi or juren examinations,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_description,lecturer in large shuyuan,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,100,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs requiring shengyuan examination,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_description,secretarial assistants to prefects and counties,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,80,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs requiring shengyuan examination,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_description,scholar doctor in local community,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,80,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs requiring shengyuan examination,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_description,service as gentry functions,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,70,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs requiring shengyuan examination,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_description,teacher in local school,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,annual_wages,70,1750,1750,Evidenced
CnQingE,crisisdb_annual_wages,job_category,jobs requiring shengyuan examination,1750,1750,Evidenced
