PolID|date.from|date.to|long|lat|elevation|Event|Variable|Main.Category|Sub.Category|Magnitude|Duration|Dataset
CnQingE|1770|1770|106.988026|34.434996|815.8|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1770|1770|103.879674|36.390528|1740.5|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1771|1771|119.08945|39.632731|12|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1771|1771|105.185362|35.208308|1872.3|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1771|1771|121.127022|31.551683|3.5|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1771|1771|105.198178|25.839586|1440.4|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1771|1771|105.198178|25.839586|1440.4|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1774|1775|118.242298|26.586157|147.2|340300009|Disease Outbreak|34|Pox|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1775|1776|117.391278|39.011594|2.7|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1775|1775|115.573802|37.948909|24.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1775|1775|115.909497|38.044664|18.3|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1776|1777|116.778629|26.817175|361.6|340130026|Disease Outbreak|34|Pestilence|Heavy|60-90 Days|REACHES Chinese Historical Climate Database
CnQingE|1776|1776|118.784919|30.939445|11.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1776|1776|118.784919|30.939445|11.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1776|1776|101.238377|25.943693|2521.6|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1777|1778|121.496292|31.406519|7|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1777|1777|110.058312|25.297679|175.4|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1777|1778|121.549837|30.915938|4.1|340100309|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1778|1778|110.130812|21.642227|43.3|340200009|Disease Outbreak|34|Peculiar Epidemics|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1779|1779|112.77544|27.667837|77.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1779|1779|111.756205|29.020888|32.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1779|1779|112.665309|24.505855|448.3|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1779|1779|100.007926|27.062026|3071.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1779|1779|109.560302|28.667995|288.3|340100099|Disease Outbreak|34|Pestilence|No description|No description|REACHES Chinese Historical Climate Database
CnQingE|1780|1780|114.893082|26.741135|77.3|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1780|1780|116.664142|37.88119|13.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1781|1782|114.321987|28.208046|221.6|340100009|Disease Outbreak|34|Influenza|Moderate|No description|Seshat coding
CnQingE|1781|1781|118.055436|27.4046|242.9|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1781|1781|118.959017|27.324236|768.5|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1782|1782|104.043255|29.640109|403.1|340100099|Disease Outbreak|34|Pestilence|No description|No description|REACHES Chinese Historical Climate Database
CnQingE|1782|1782|120.848944|37.655065|96.6|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1783|1783|120.472939|27.82982|119.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1783|1783|119.188204|32.388233|16|340100099|Disease Outbreak|34|Pestilence|No description|No description|REACHES Chinese Historical Climate Database
CnQingE|1783|1783|121.843877|29.376544|514.2|340100099|Disease Outbreak|34|Pestilence|No description|No description|REACHES Chinese Historical Climate Database
CnQingE|1784|1784|121.494508|31.339228|6.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1784|1784|114.807674|35.895753|55|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1784|1784|121.496292|31.406519|7|340100099|Disease Outbreak|34|Pestilence|No description|No description|REACHES Chinese Historical Climate Database
CnQingE|1784|1786|116.109214|34.737057|43.8|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1785|121.843877|29.376544|514.2|340300009|Disease Outbreak|34|Pox|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1785|110.361851|38.071727|1022.9|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1785|121.006976|32.078142|3.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1785|120.568183|32.264155|6.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1785|115.930696|28.805688|24.6|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1785|121.323285|30.179805|7.3|340300099|Disease Outbreak|34|Pox|No description|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1786|117.266288|31.834359|31.4|340100099|Disease Outbreak|34|Pestilence|No description|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1785|119.404196|36.01124|61.8|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1786|121.549837|30.915938|4.1|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1785|121.127022|31.551683|3.5|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1785|115.843575|32.916121|30.8|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1786|118.654494|30.157804|270.3|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1785|1785|114.067859|35.492828|90.9|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|117.516503|34.850293|69.6|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|116.889881|37.226715|20.3|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|116.421878|37.146913|23.2|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.145637|36.328617|99.2|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.156925|36.791958|13|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.949511|36.23866|88|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|120.507417|36.480518|60.4|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|117.974511|35.25341|105.7|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|118.880691|35.650541|114.9|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.311896|35.396013|27.7|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|115.457071|35.281923|53.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|116.109214|34.737057|43.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|115.060585|35.174867|60.2|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|115.769528|36.774602|36|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|121.083117|31.126945|4.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|121.496292|31.406519|7|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|120.808317|31.655226|3.7|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|120.625761|31.01201|4.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|120.335992|31.567522|7.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|120.29982|31.833936|8.3|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.19589|31.928152|38|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.981765|32.956244|1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|120.061609|32.508067|5.9|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.280564|33.503341|4|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|118.312504|33.963181|19.6|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.69293|33.708995|0.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|120.553937|32.784224|2|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|117.322622|34.311265|31.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|117.876958|33.944061|21.2|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.367906|29.483861|144.4|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|120.180205|30.784307|2.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|117.266288|31.834359|31.4|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|118.28158|31.710054|7.2|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|116.794414|30.57652|65.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|116.940069|30.969716|25.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|116.158322|32.196645|25|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|116.814339|31.306114|46.3|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|115.843575|32.916121|30.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|115.843575|32.916121|30.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|117.156623|33.726215|27.7|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|117.032343|33.032085|17|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|117.649859|32.469781|57|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|114.43283|28.997489|548.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|114.969381|25.280093|175.7|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|114.755161|34.503741|62.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|115.529159|35.801377|49.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|113.824642|34.045349|74|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|113.950214|33.83907|59|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|113.430454|32.88112|197.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|114.856621|32.408019|48|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|115.695722|32.131846|38.4|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|112.541131|32.967868|124.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|112.75974|32.089828|139.7|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|118.05561|36.643938|185|340100099|Disease Outbreak|34|Pestilence|No description|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|117.516503|34.850293|69.6|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|116.705411|36.722932|25.7|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|118.842952|37.018886|7.7|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|118.91285|36.537723|132.6|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.404196|36.01124|61.8|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|116.492433|35.711764|41.2|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|115.528814|36.529058|39|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|116.168725|36.579578|29.9|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|115.541511|36.134269|40|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|120.95298|31.323023|3.1|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|120.092824|32.219519|3.1|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|121.006976|32.078142|3.8|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|120.568183|32.264155|6.5|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.328894|34.618599|0|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|119.027584|34.888509|10.5|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|117.853489|31.254384|10.1|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|117.321217|31.269636|24.5|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|116.000831|26.585041|213.1|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|114.440678|34.720748|66.2|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|114.143479|34.385856|67.1|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|113.426713|34.510027|234.2|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|115.899827|34.368241|45.1|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|114.421492|34.09855|59|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|114.884114|33.705385|45.9|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|114.840176|34.093848|54|340100209|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|114.188351|34.009756|54.7|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|114.024349|33.602869|61|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|113.672035|33.546536|73.9|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|113.000805|33.296358|163.4|340100209|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1786|112.421785|34.059515|473.1|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1786|1787|112.400594|25.632114|209.4|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1787|1787|114.856621|32.408019|48|340500029|Disease Outbreak|34|Malaria|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1787|1787|114.351423|25.441629|437.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1787|1787|108.633479|23.520022|151.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1787|1787|110.058312|25.297679|175.4|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1787|1787|116.812912|24.754797|603.2|340100059|Disease Outbreak|34|Pestilence|Heavy- Multiple Times|No description|REACHES Chinese Historical Climate Database
CnQingE|1787|1787|116.000831|26.585041|213.1|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1788|1788|113.164625|40.156114|1348.4|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1788|1788|118.153456|24.744127|38|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1788|1788|118.547427|24.728931|41.3|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1788|1788|118.375021|25.012417|51.3|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1788|1788|108.930351|23.165161|101.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1788|1788|110.074161|23.330039|38.9|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1788|1788|113.697567|39.625756|1429.1|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1788|1788|118.368991|24.450711|19.6|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1788|1788|108.534896|24.478563|185.2|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1789|1789|114.356715|26.340542|387.9|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1789|1789|114.80934|26.440379|140.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1789|1789|117.413446|23.683491|5|340100029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1789|1789|112.920027|25.26662|204.6|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1789|1789|110.96678|22.031322|82.1|340100329|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1789|1789|110.699448|21.440841|1.4|340100329|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1789|1789|120.479444|30.605512|9|340100059|Disease Outbreak|34|Pestilence|Heavy- Multiple Times|No description|REACHES Chinese Historical Climate Database
CnQingE|1789|1789|114.988865|27.095623|49|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1789|1789|114.988865|27.095623|49|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1789|1789|114.893082|26.741135|77.3|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1790|1790|103.18836|38.826415|1345.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1790|1790|116.375953|38.081701|12.9|340100209|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1791|1791|113.768075|31.003732|33.9|340100029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1791|1791|100.792112|24.389131|2156.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1791|1791|100.175292|25.24144|2485.6|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1792|1792|103.168522|29.688503|1429.9|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1792|1792|116.013494|29.640973|179.7|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1792|1792|116.277866|29.664389|32.8|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1792|1792|115.928853|29.995718|15.9|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1793|1794|120.896588|30.899904|4.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1793|1793|120.590028|30.449647|6.5|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1793|1793|114.271101|36.931317|233.1|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1793|1793|120.808317|31.655226|3.7|340100209|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1793|1793|120.808317|31.655226|3.7|340100209|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1793|1793|121.09057|30.713245|6.4|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1793|1793|116.277866|29.664389|32.8|340100009|Disease Outbreak|34|Pestilence|Uncertain|No description|REACHES Chinese Historical Climate Database
CnQingE|1794|1794|106.134567|34.737282|1472.8|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1794|1794|121.251353|31.353075|5.7|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1794|1794|121.843877|29.376544|514.2|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1794|1794|121.323285|30.179805|7.3|340300099|Disease Outbreak|34|Pox|No description|No description|REACHES Chinese Historical Climate Database
CnQingE|1795|1795|120.472939|27.82982|119.1|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingE|1795|1795|116.446864|23.266574|4.4|340130029|Disease Outbreak|34|Pestilence|Heavy|No description|REACHES Chinese Historical Climate Database
CnQingL|1821|1824|||||Disease Outbreak||Cholera|Heavy|No description|Seshat coding
CnQingL|1830|1831|||||Disease Outbreak||Influenza|Heavy|No description|Seshat coding
CnQingL|1840|1842|||||Disease Outbreak||Cholera|Heavy|No description|Seshat coding
CnQingL|1855|1858|||||Disease Outbreak||Diptheria|Heavy|No description|Seshat coding
CnQingL|1883|1896|||||Disease Outbreak||Cholera|Heavy|No description|Seshat coding
CnQingL|1889|1890|||||Disease Outbreak||Influenza|Heavy|No description|Seshat coding
CnQingL|1890|1890|||||Disease Outbreak||Influenza|Heavy|No description|Seshat coding
CnQingL|1890|1890|||||Disease Outbreak||Influenza|Heavy|No description|Seshat coding
CnQingL|1894|1894|||||Disease Outbreak||Plague|Heavy|No description|Seshat coding
CnQingL|1894|1894|||||Disease Outbreak||Plague|Heavy|No description|Seshat coding
CnQingL|1902|1902|||||Disease Outbreak||Cholera|Heavy|No description|Seshat coding
CnQingL|1910|1911|||||Disease Outbreak||Plague|Heavy|No description|Seshat coding
