polity_id,year_from,year_to,longitude,latitude,elevation,sub_category,magnitude,duration
CnQingE,1682,1682,113.019823,38.507659000000004,750.8,Pestilence,Uncertain,No description
CnQingE,1682,1682,119.83493,29.995611,307.7,Pestilence,Uncertain,No description
CnQingE,1682,1682,110.438593,19.807475,22.3,Pestilence,Uncertain,No description
CnQingE,1682,1682,109.983926,19.687555,52.9,Pestilence,Uncertain,No description
CnQingE,1682,1682,108.83948899999999,18.990469,224.4,Pestilence,Uncertain,No description
CnQingE,1683,1683,120.021305,30.371122999999997,19.2,Pestilence,Heavy,No description
CnQingE,1683,1683,120.357725,30.161039000000002,9.1,Pestilence,Heavy,No description
CnQingE,1683,1683,121.521584,29.782890000000002,4.6,Pestilence,Heavy,No description
CnQingE,1683,1683,121.32328500000001,30.179804999999998,7.3,Pestilence,Heavy,No description
CnQingE,1683,1683,118.040356,31.655540999999996,51.6,Pestilence,Heavy,No description
CnQingE,1683,1683,112.83188200000001,37.642125,866.1,Pestilence,No description,No description
CnQingE,1683,1683,105.198178,25.839585999999997,1440.4,Pestilence,No description,No description
CnQingE,1683,1683,105.198178,25.839585999999997,1440.4,Pestilence,No description,No description
CnQingE,1683,1683,118.05561000000002,36.643938,185.0,Pestilence,Uncertain,No description
CnQingE,1683,1683,120.56376100000001,29.955205,6.0,Pestilence,Uncertain,No description
CnQingE,1683,1683,113.911405,33.369256,66.8,Pestilence,Uncertain,No description
CnQingE,1683,1683,109.983926,19.687555,52.9,Pestilence,Uncertain,No description
CnQingE,1684,1684,105.116588,28.65575,366.5,Pestilence,Uncertain,No description
CnQingE,1685,1685,115.077955,37.982215000000004,44.0,Pestilence,Heavy,Uncertain
CnQingE,1685,1685,114.143479,34.385856,67.1,Malaria,Uncertain,No description
CnQingE,1685,1685,114.143479,34.385856,67.1,Malaria,Uncertain,No description
CnQingE,1685,1685,114.143479,34.385856,67.1,Dysentery,Uncertain,No description
CnQingE,1685,1685,119.14563700000001,36.328617,99.2,Pestilence,Heavy,No description
CnQingE,1685,1685,112.717394,33.748044,172.3,Pestilence,Heavy,No description
CnQingE,1685,1685,114.56773899999999,38.188576,74.8,Pestilence,Uncertain,No description
CnQingE,1685,1685,114.143479,34.385856,67.1,Pestilence,Uncertain,No description
CnQingE,1685,1685,114.143479,34.385856,67.1,Pestilence,Uncertain,No description
CnQingE,1685,1685,114.143479,34.385856,67.1,Pestilence,Uncertain,No description
CnQingE,1686,1686,117.391278,39.011594,2.7,Pestilence,Heavy,No description
CnQingE,1686,1686,109.219862,24.622711,152.7,Pestilence,Heavy,No description
CnQingE,1687,1687,121.49450800000001,31.339228000000002,6.1,Dysentery,Uncertain,No description
CnQingE,1687,1687,117.853489,31.254384,10.1,Pestilence,Heavy,No description
CnQingE,1688,1688,117.714789,31.646091,5.0,Pestilence,Heavy,No description
CnQingE,1689,1689,112.79715800000001,34.159442,208.5,Pestilence,Heavy,No description
CnQingE,1689,1689,112.920027,25.26662,204.6,Pestilence,No description,No description
CnQingE,1690,1690,110.45797900000001,22.524855,124.4,Pox,Uncertain,No description
CnQingE,1690,1690,118.473506,27.041753000000003,144.5,Pestilence,Heavy,No description
CnQingE,1690,1690,113.330049,33.546068,99.8,Pestilence,Heavy,No description
CnQingE,1690,1690,115.048022,40.547444,641.2,Pestilence,No description,No description
CnQingE,1690,1690,112.717394,33.748044,172.3,Pestilence,Uncertain,No description
CnQingE,1690,1690,112.79715800000001,34.159442,208.5,Pestilence,Uncertain,No description
CnQingE,1691,1692,108.108531,33.952152000000005,1589.8,Pestilence,Heavy,No description
CnQingE,1691,1691,114.63618500000001,36.760061,50.9,Pestilence,Uncertain,No description
CnQingE,1691,1691,111.512657,35.703082,486.1,Pestilence,Uncertain,No description
CnQingE,1691,1691,108.46873300000001,34.595411,749.5,Pestilence,Uncertain,No description
CnQingE,1691,1691,110.386921,35.571728,904.5,Pestilence,Uncertain,No description
CnQingE,1691,1691,110.386921,35.571728,904.5,Pestilence,Uncertain,No description
CnQingE,1691,1691,109.859922,33.893032,822.8,Pestilence,Uncertain,No description
CnQingE,1691,1692,110.261459,34.162538,1142.8,Pestilence,Uncertain,No description
CnQingE,1691,1692,107.60514099999999,33.360797,1064.3,Pestilence,Uncertain,No description
CnQingE,1691,1691,119.188204,32.388233,16.0,Pestilence,Uncertain,No description
CnQingE,1691,1691,114.48171799999999,32.540664,64.2,Pestilence,Uncertain,No description
CnQingE,1691,1691,112.527859,33.024811,129.3,Pestilence,Uncertain,No description
CnQingE,1691,1691,111.78953999999999,34.836361,740.4,Pestilence,Uncertain,No description
CnQingE,1691,1692,109.552872,34.552675,341.9,Pestilence,Uncertain,No description
CnQingE,1691,1692,109.552872,34.552675,341.9,Pestilence,Uncertain,No description
CnQingE,1692,1692,112.858822,35.467683,703.1,Pestilence,Heavy,No description
CnQingE,1692,1692,110.94896899999999,35.057559000000005,376.6,Pestilence,Heavy,No description
CnQingE,1692,1692,111.306619,35.370718,570.5,Pestilence,Heavy,No description
CnQingE,1692,1692,110.61193899999999,34.710097999999995,611.1,Pestilence,Heavy,No description
CnQingE,1692,1692,111.346478,35.121167,1187.1,Pestilence,Heavy,No description
CnQingE,1692,1692,111.23928500000001,34.885707000000004,590.0,Pestilence,Heavy,No description
CnQingE,1692,1692,108.46873300000001,34.595411,749.5,Pestilence,Heavy,No description
CnQingE,1692,1692,109.13764599999999,35.13948,973.6,Pestilence,Heavy,No description
CnQingE,1692,1692,107.423875,34.569691999999996,860.2,Pestilence,Heavy,No description
CnQingE,1692,1692,108.885276,32.811233,810.4,Pestilence,Heavy,No description
CnQingE,1692,1692,107.60514099999999,33.360797,1064.3,Pestilence,Heavy,No description
CnQingE,1692,1692,105.669523,35.429038,1715.9,Pestilence,Heavy,No description
CnQingE,1692,1692,117.56294199999999,37.597476,10.9,Pestilence,Heavy,No description
CnQingE,1692,1692,117.779725,37.931604,4.9,Pestilence,Heavy,No description
CnQingE,1692,1692,118.081139,37.760551,4.7,Pestilence,Heavy,No description
CnQingE,1692,1692,114.143479,34.385856,67.1,Pestilence,Heavy,No description
CnQingE,1692,1693,113.380395,35.04822,95.7,Pestilence,Heavy,No description
CnQingE,1692,1692,112.87491100000001,35.129806,125.5,Pestilence,Heavy,No description
CnQingE,1692,1692,113.350148,35.303807,140.9,Pestilence,Heavy,No description
CnQingE,1692,1692,113.846896,36.012215999999995,367.3,Pestilence,Heavy,No description
CnQingE,1692,1692,112.717394,33.748044,172.3,Pestilence,Heavy,No description
CnQingE,1692,1692,112.03436699999999,32.681389,113.4,Pestilence,Heavy,No description
CnQingE,1692,1692,111.83460500000001,33.223129,214.1,Pestilence,Heavy,No description
CnQingE,1692,1692,112.79715800000001,34.159442,208.5,Pestilence,Heavy,No description
CnQingE,1692,1692,112.028571,34.483696,316.5,Pestilence,Heavy,No description
CnQingE,1692,1692,111.49303799999998,34.341725,368.5,Pestilence,Heavy,No description
CnQingE,1692,1692,111.26463000000001,34.76703,520.6,Pestilence,Heavy,No description
CnQingE,1692,1692,110.61905700000001,32.078644,514.7,Pestilence,Heavy,No description
CnQingE,1692,1692,106.13456699999999,34.737282,1472.8,Pestilence,No description,No description
CnQingE,1692,1692,115.185699,37.076712,33.6,Pestilence,Uncertain,No description
CnQingE,1692,1692,112.36178100000001,35.750356,762.7,Pestilence,Uncertain,No description
CnQingE,1692,1692,111.15789199999999,35.627342999999996,445.0,Pestilence,Uncertain,No description
CnQingE,1692,1692,108.12628799999999,34.777843,1118.6,Pestilence,Uncertain,No description
CnQingE,1692,1692,109.22129699999999,34.875364000000005,512.7,Pestilence,Uncertain,No description
CnQingE,1692,1692,107.171765,34.763224,1089.6,Pestilence,Uncertain,No description
CnQingE,1692,1692,109.160293,36.921962,1414.8,Pestilence,Uncertain,No description
CnQingE,1692,1692,109.550168,35.740378,1157.0,Pestilence,Uncertain,No description
CnQingE,1692,1692,106.394524,33.898804,1152.3,Pestilence,Uncertain,No description
CnQingE,1692,1692,114.327734,34.829941999999996,72.6,Pestilence,Uncertain,No description
CnQingE,1692,1692,113.940302,35.026845,77.4,Pestilence,Uncertain,No description
CnQingE,1692,1692,112.54113100000001,32.967868,124.1,Pestilence,Uncertain,No description
CnQingE,1692,1692,112.54113100000001,32.967868,124.1,Pestilence,Uncertain,No description
CnQingE,1693,1693,110.61935700000001,35.145928000000005,511.8,Pestilence,Heavy,No description
CnQingE,1693,1693,116.889881,37.226715000000006,20.3,Pestilence,Heavy,No description
CnQingE,1693,1693,110.771634,34.434069,1027.2,Pestilence,Heavy,No description
CnQingE,1693,1693,110.13586200000002,33.044923,826.0,Pestilence,Heavy,No description
CnQingE,1693,1693,113.824642,34.045349,74.0,Pestilence,Uncertain,No description
CnQingE,1693,1693,114.024349,33.602869,61.0,Pestilence,Uncertain,No description
CnQingE,1694,1694,120.479444,30.605512,9.0,Pestilence,Heavy,No description
CnQingE,1694,1694,120.180205,30.784307000000002,2.1,Pestilence,Heavy,No description
CnQingE,1694,1694,115.61236299999999,30.011231,47.1,Pestilence,Heavy,No description
CnQingE,1694,1694,110.438593,19.807475,22.3,Pestilence,Uncertain,No description
CnQingE,1695,1696,111.71094099999999,23.558455,230.0,Pestilence,Uncertain,No description
CnQingE,1696,1697,116.62643100000001,23.71796,87.8,Pestilence,Heavy,No description
CnQingE,1696,1697,121.54983700000001,30.915938,4.1,Pestilence,Uncertain,No description
CnQingE,1696,1697,121.25135300000001,31.353075,5.7,Pestilence,Uncertain,No description
CnQingE,1696,1697,111.2995,37.541936,1162.3,Pestilence,Uncertain,No description
CnQingE,1697,1697,111.2995,37.541936,1162.3,Pestilence,Heavy,No description
CnQingE,1697,1698,118.842952,37.018886,7.7,Pestilence,Heavy,No description
CnQingE,1697,1698,118.91285,36.537723,132.6,Pestilence,Heavy,No description
CnQingE,1697,1697,111.740073,37.311278,882.9,Pestilence,Heavy- Multiple Times,No description
CnQingE,1697,1697,112.49636699999999,37.8367,806.1,Pestilence,Uncertain,No description
CnQingE,1697,1697,112.49636699999999,37.8367,806.1,Pestilence,Uncertain,No description
CnQingE,1697,1697,121.212828,31.011963,6.6,Pestilence,Uncertain,No description
CnQingE,1697,1697,121.08311699999999,31.126945000000003,4.8,Pestilence,Uncertain,No description
CnQingE,1698,1698,111.824898,35.697788,873.8,Pestilence,Heavy,No description
CnQingE,1698,1698,111.64610400000001,36.32054,456.7,Pestilence,Heavy,No description
CnQingE,1698,1698,111.89924099999999,35.949507000000004,997.6,Pestilence,Heavy,No description
CnQingE,1698,1698,117.605709,35.894811,162.9,Pestilence,Heavy,No description
CnQingE,1698,1698,112.49636699999999,37.8367,806.1,Pestilence,Uncertain,No description
CnQingE,1698,1698,111.17374199999999,37.256505,1404.8,Pestilence,Uncertain,No description
CnQingE,1698,1698,110.608911,36.731291,981.5,Pestilence,Uncertain,No description
CnQingE,1698,1698,118.842952,37.018886,7.7,Pestilence,Uncertain,No description
CnQingE,1698,1698,118.91285,36.537723,132.6,Pestilence,Uncertain,No description
CnQingE,1698,1698,116.740905,35.572562,43.3,Pestilence,Uncertain,No description
CnQingE,1698,1698,120.33599199999999,31.567521999999997,7.1,Pestilence,Uncertain,No description
CnQingE,1698,1698,114.351423,25.441629000000002,437.8,Pestilence,Uncertain,No description
CnQingE,1698,1698,114.351423,25.441629000000002,437.8,Pestilence,Uncertain,No description
CnQingE,1698,1698,109.219862,24.622711,152.7,Pestilence,Uncertain,No description
CnQingE,1699,1699,110.61905700000001,32.078644,514.7,Peculiar Epidemics,Heavy,No description
CnQingE,1699,1699,120.33599199999999,31.567521999999997,7.1,Pestilence,Uncertain,No description
CnQingE,1700,1700,110.58637,25.602991,221.5,Pestilence,Heavy,No description
CnQingE,1700,1700,103.772726,24.512778,1704.0,Pestilence,Uncertain,No description
CnQingE,1702,1702,112.858822,35.467683,703.1,Peculiar Epidemics,Uncertain,No description
CnQingE,1702,1702,112.087422,24.507915,363.9,Pestilence,Heavy,No description
CnQingE,1702,1703,116.740905,35.572562,43.3,Pestilence,Heavy- Multiple Times,No description
CnQingE,1702,1702,112.442002,24.932152,382.5,Pestilence,No description,No description
CnQingE,1702,1702,117.113426,36.607995,311.9,Pestilence,Uncertain,No description
CnQingE,1702,1702,117.113426,36.607995,311.9,Pestilence,Uncertain,No description
CnQingE,1702,1702,108.250418,23.252757,174.8,Pestilence,Uncertain,No description
CnQingE,1703,1703,117.113426,36.607995,311.9,Pestilence,Heavy,No description
CnQingE,1703,1703,117.113426,36.607995,311.9,Pestilence,Heavy,No description
CnQingE,1703,1704,114.893082,26.741134999999996,77.3,Pestilence,Heavy,No description
CnQingE,1703,1703,116.80721899999999,25.598784,594.0,Pestilence,Heavy,No description
CnQingE,1703,1703,114.932046,32.779621,38.9,Pestilence,Heavy,No description
CnQingE,1703,1703,113.89538799999998,33.149775,72.1,Pestilence,Heavy,No description
CnQingE,1703,1703,111.23938799999999,25.193548999999997,277.6,Pestilence,Heavy,No description
CnQingE,1703,1703,110.438593,19.807475,22.3,Pestilence,Heavy,No description
CnQingE,1703,1703,117.113426,36.607995,311.9,Pestilence,Heavy- Multiple Times,No description
CnQingE,1703,1703,122.000076,37.165634000000004,40.3,Pestilence,Heavy- Multiple Times,No description
CnQingE,1703,1703,121.10073700000001,36.856658,213.1,Pestilence,Heavy- Multiple Times,No description
CnQingE,1703,1703,122.382112,37.147566999999995,40.7,Pestilence,Heavy- Multiple Times,No description
CnQingE,1703,1703,113.377292,22.519410999999998,12.3,Pestilence,Uncertain,No description
CnQingE,1703,1703,109.936734,18.568075,35.5,Pestilence,Uncertain,No description
CnQingE,1703,1703,110.40287,25.376120999999998,272.5,Pestilence,Uncertain,No description
CnQingE,1704,1704,116.572666,38.660989,4.8,Pestilence,Heavy,No description
CnQingE,1704,1704,116.25938400000001,38.478592,9.5,Pestilence,Heavy,No description
CnQingE,1704,1704,116.835172,38.560407,9.4,Pestilence,Heavy,No description
CnQingE,1704,1704,116.162124,38.235640000000004,12.7,Pestilence,Heavy,No description
CnQingE,1704,1704,116.186178,37.660684,17.1,Pestilence,Heavy,No description
CnQingE,1704,1704,114.63618500000001,36.760061,50.9,Pestilence,Heavy,No description
CnQingE,1704,1704,116.889881,37.226715000000006,20.3,Pestilence,Heavy,No description
CnQingE,1704,1704,118.219272,37.18507,5.8,Pestilence,Heavy,No description
CnQingE,1704,1704,117.833896,37.166847,10.0,Pestilence,Heavy,No description
CnQingE,1704,1704,118.521082,37.143389,6.0,Pestilence,Heavy,No description
CnQingE,1704,1704,119.94951100000002,36.238659999999996,88.0,Pestilence,Heavy,No description
CnQingE,1704,1704,119.694363,36.38105,13.0,Pestilence,Heavy,No description
CnQingE,1704,1704,119.942679,36.782432,51.5,Pestilence,Heavy,No description
CnQingE,1704,1704,121.24963600000001,37.467374,7.8,Pestilence,Heavy,No description
CnQingE,1704,1704,122.11456799999999,37.43278,41.6,Pestilence,Heavy,No description
CnQingE,1704,1704,117.468296,36.733211,72.2,Pestilence,Heavy,No description
CnQingE,1704,1704,115.52881399999998,36.529058,39.0,Pestilence,Heavy,No description
CnQingE,1704,1704,115.970142,37.348956,28.4,Pestilence,No description,No description
CnQingE,1704,1704,115.240925,36.301099,46.2,Pestilence,No description,No description
CnQingE,1704,1704,115.457071,35.281923,53.5,Pestilence,No description,No description
CnQingE,1704,1704,115.24256000000001,36.091722,46.9,Pestilence,No description,No description
CnQingE,1704,1704,115.970142,37.348956,28.4,Pestilence,Uncertain,No description
CnQingE,1704,1704,116.081526,37.234976,25.0,Pestilence,Uncertain,No description
CnQingE,1704,1704,118.91285,36.537723,132.6,Pestilence,Uncertain,No description
CnQingE,1704,1704,119.9914,37.184422999999995,110.3,Pestilence,Uncertain,No description
CnQingE,1704,1704,120.50741699999999,36.480518,60.4,Pestilence,Uncertain,No description
CnQingE,1704,1704,122.000076,37.165634000000004,40.3,Pestilence,Uncertain,No description
CnQingE,1704,1704,116.740905,35.572562,43.3,Pestilence,Uncertain,No description
CnQingE,1704,1704,116.897453,34.699891,38.3,Pestilence,Uncertain,No description
CnQingE,1704,1704,115.529159,35.801377,49.5,Pestilence,Uncertain,No description
CnQingE,1704,1704,114.807674,35.895753000000006,55.0,Pestilence,Uncertain,No description
CnQingE,1705,1705,113.47551599999998,27.170459,137.0,Uncertain Pestilence,Uncertain,No description
CnQingE,1705,1706,113.379049,30.290531,25.6,Pestilence,Heavy,No description
CnQingE,1705,1705,110.465015,29.159187,179.1,Pestilence,Heavy,No description
CnQingE,1705,1705,111.701489,29.745372999999997,44.2,Pestilence,Heavy,No description
CnQingE,1705,1706,114.054103,29.458803000000003,85.7,Pestilence,Uncertain,No description
CnQingE,1706,1706,111.701489,29.745372999999997,44.2,Pox,Heavy,No description
CnQingE,1706,1706,113.84158799999999,29.225762,108.7,Pestilence,Heavy,No description
CnQingE,1706,1706,113.877453,29.739825,39.6,Pestilence,Heavy,No description
CnQingE,1706,1706,113.379049,30.290531,25.6,Pestilence,Heavy,No description
CnQingE,1706,1706,110.61905700000001,32.078644,514.7,Pestilence,Heavy,No description
CnQingE,1706,1706,113.18244399999999,29.444069,24.0,Pestilence,Heavy,No description
CnQingE,1706,1706,112.401776,27.084921,88.1,Pestilence,Heavy,No description
CnQingE,1706,1706,112.153296,29.443949,33.0,Pestilence,Heavy,No description
CnQingE,1706,1707,112.572861,31.241273,46.4,Pestilence,No description,No description
CnQingE,1706,1706,113.115321,30.646001000000002,29.1,Pestilence,Uncertain,No description
CnQingE,1706,1707,110.465015,29.159187,179.1,Pestilence,Uncertain,No description
CnQingE,1707,1707,111.701489,29.745372999999997,44.2,Pox,Heavy,No description
CnQingE,1707,1707,121.496292,31.406519,7.0,Dysentery,Heavy,No description
CnQingE,1707,1707,118.273423,30.892843,24.0,Pestilence,Heavy,No description
CnQingE,1707,1708,116.80721899999999,25.598784,594.0,Pestilence,Heavy,No description
CnQingE,1707,1707,112.143924,29.95283,34.0,Pestilence,Heavy,No description
CnQingE,1707,1707,109.046048,25.334807,354.2,Pestilence,Heavy,No description
CnQingE,1707,1707,110.05831200000002,25.297679000000002,175.4,Pestilence,Heavy,No description
CnQingE,1707,1707,113.379049,30.290531,25.6,Pestilence,Uncertain,No description
CnQingE,1707,1707,112.99536100000002,28.170764000000002,77.6,Pestilence,Uncertain,No description
CnQingE,1707,1707,112.153296,29.443949,33.0,Pestilence,Uncertain,No description
CnQingE,1707,1707,108.81050900000001,24.900026,924.5,Pestilence,Uncertain,No description
CnQingE,1707,1707,110.78396699999999,24.550608999999998,378.3,Pestilence,Uncertain,No description
CnQingE,1707,1707,110.549079,24.13073,328.3,Pestilence,Uncertain,No description
CnQingE,1708,1710,118.98730900000001,30.498788,193.3,Pestilence,Heavy,No description
CnQingE,1708,1708,102.66928100000001,37.877802,1586.5,Pestilence,Heavy,No description
CnQingE,1708,1708,118.523523,32.032503999999996,48.9,Pestilence,Heavy,No description
CnQingE,1708,1708,118.135085,30.155219,1398.6,Pestilence,Heavy,No description
CnQingE,1708,1708,115.00961699999999,29.26248,91.3,Pestilence,Heavy,No description
CnQingE,1708,1708,112.143924,29.95283,34.0,Pestilence,Heavy,No description
CnQingE,1708,1708,111.011298,25.929613,208.3,Pestilence,Heavy,No description
CnQingE,1708,1708,117.853489,31.254384,10.1,Pestilence,Heavy,No description
CnQingE,1708,1709,117.853489,31.254384,10.1,Pestilence,No description,No description
CnQingE,1708,1709,117.853489,31.254384,10.1,Pestilence,No description,No description
CnQingE,1708,1709,118.654494,30.157804,270.3,Pestilence,No description,No description
CnQingE,1708,1708,119.54930800000001,25.909991,3.6,Pestilence,No description,No description
CnQingE,1708,1708,112.64018,36.701547999999995,985.7,Pestilence,Uncertain,No description
CnQingE,1708,1709,118.98730900000001,30.498788,193.3,Pestilence,Uncertain,No description
CnQingE,1708,1709,117.495515,30.508803000000004,99.5,Pestilence,Uncertain,No description
CnQingE,1708,1708,117.53447299999999,30.197167999999998,282.3,Pestilence,Uncertain,No description
CnQingE,1708,1708,119.05728799999999,25.445707000000002,3.5,Pestilence,Uncertain,No description
CnQingE,1708,1708,118.61368700000001,25.074978,80.2,Pestilence,Uncertain,No description
CnQingE,1708,1708,118.547427,24.728931,41.3,Pestilence,Uncertain,No description
CnQingE,1708,1708,118.81403700000001,25.046039,7.6,Pestilence,Uncertain,No description
CnQingE,1708,1708,113.877453,29.739825,39.6,Pestilence,Uncertain,No description
CnQingE,1708,1708,110.40287,25.376120999999998,272.5,Pestilence,Uncertain,No description
CnQingE,1708,1709,120.896588,30.899904,4.8,Pestilence,Uncertain,No description
CnQingE,1709,1709,121.25135300000001,31.353075,5.7,Pestilence,Heavy,No description
CnQingE,1709,1709,119.370599,31.423776,7.8,Pestilence,Heavy,No description
CnQingE,1709,1709,121.843877,29.376544,514.2,Pestilence,Heavy,No description
CnQingE,1709,1709,118.040356,31.655540999999996,51.6,Pestilence,Heavy,No description
CnQingE,1709,1709,118.28158,31.710054,7.2,Pestilence,Heavy,No description
CnQingE,1709,1709,117.853489,31.254384,10.1,Pestilence,Heavy,No description
CnQingE,1709,1709,117.12265,30.582931,13.8,Pestilence,Heavy,No description
CnQingE,1709,1709,116.170244,30.493942999999998,89.0,Pestilence,Heavy,No description
CnQingE,1709,1709,116.538547,30.75048,136.1,Pestilence,Heavy,No description
CnQingE,1709,1709,118.627269,31.498771,8.3,Pestilence,Heavy,No description
CnQingE,1709,1709,118.518423,31.187851000000002,6.0,Pestilence,Heavy,No description
CnQingE,1709,1709,118.361506,30.594843,78.9,Pestilence,Heavy,No description
CnQingE,1709,1709,118.654494,30.157804,270.3,Pestilence,Heavy,No description
CnQingE,1709,1709,117.495515,30.508803000000004,99.5,Pestilence,Heavy,No description
CnQingE,1709,1709,116.992333,30.026531,36.3,Pestilence,Heavy,No description
CnQingE,1709,1709,113.379204,34.195892,144.3,Pestilence,Heavy,No description
CnQingE,1709,1709,121.08311699999999,31.126945000000003,4.8,Pestilence,No description,No description
CnQingE,1709,1709,117.903632,30.948407,26.5,Pestilence,No description,No description
CnQingE,1709,1709,116.27786599999999,29.664389,32.8,Pestilence,No description,No description
CnQingE,1709,1709,114.12663899999998,24.06765,514.3,Pestilence,No description,No description
CnQingE,1709,1709,118.78491899999999,30.939445000000003,11.1,Pestilence,Uncertain,No description
CnQingE,1709,1709,119.28056399999998,33.503341,4.0,Pestilence,Uncertain,No description
CnQingE,1709,1709,120.180205,30.784307000000002,2.1,Pestilence,Uncertain,No description
CnQingE,1709,1709,120.180205,30.784307000000002,2.1,Pestilence,Uncertain,No description
CnQingE,1709,1709,118.547427,24.728931,41.3,Pestilence,Uncertain,No description
CnQingE,1709,1709,113.721849,34.454104,138.0,Pestilence,Uncertain,No description
CnQingE,1710,1710,110.61905700000001,32.078644,514.7,Pox,Uncertain,No description
CnQingE,1710,1710,114.75516100000002,34.503741,62.5,Pestilence,Heavy,No description
CnQingE,1710,1710,114.840176,34.093848,54.0,Pestilence,Heavy,No description
CnQingE,1710,1710,115.150405,32.128014,51.0,Pestilence,Heavy,No description
CnQingE,1710,1710,120.180205,30.784307000000002,2.1,Pestilence,Uncertain,No description
CnQingE,1710,1710,117.032343,33.032084999999995,17.0,Pestilence,Uncertain,No description
CnQingE,1710,1710,115.292203,34.110559,45.4,Pestilence,Uncertain,No description
CnQingE,1710,1710,114.462506,33.787811,55.1,Pestilence,Uncertain,No description
CnQingE,1710,1710,114.877995,33.272712,38.0,Pestilence,Uncertain,No description
CnQingE,1711,1712,113.000805,33.296358000000005,163.4,Pox,Uncertain,No description
CnQingE,1712,1712,110.699448,21.440841,1.4,Malaria,Uncertain,No description
CnQingE,1712,1712,110.699448,21.440841,1.4,Pestilence,Uncertain,No description
CnQingE,1712,1712,112.166876,23.969216,79.9,Pestilence,Uncertain,No description
CnQingE,1713,1713,110.262212,22.247404,101.7,Pox,Heavy,No description
CnQingE,1713,1714,112.431476,23.672957999999998,107.8,Pestilence,Heavy,No description
CnQingE,1713,1713,103.86460699999999,25.638558,1966.5,Pestilence,Heavy,No description
CnQingE,1713,1713,102.997888,25.315,1958.5,Pestilence,Heavy,No description
CnQingE,1713,1713,103.772726,24.512778,1704.0,Pestilence,Heavy,No description
CnQingE,1713,1714,102.934831,24.673356,1763.1,Pestilence,No description,No description
CnQingE,1713,1714,102.490561,24.367589000000002,1685.7,Pestilence,No description,No description
CnQingE,1713,1713,113.956584,32.763713,176.1,Pestilence,Uncertain,No description
CnQingE,1713,1713,109.345547,21.699334,45.9,Pestilence,Uncertain,No description
CnQingE,1713,1713,109.345547,21.699334,45.9,Pestilence,Uncertain,No description
CnQingE,1713,1713,102.574867,24.610875,1977.9,Pestilence,Uncertain,No description
CnQingE,1714,1714,112.028649,21.916733999999998,4.0,Pestilence,Heavy,No description
CnQingE,1714,1714,112.028649,21.916733999999998,4.0,Pestilence,Heavy,No description
CnQingE,1714,1714,113.377292,22.519410999999998,12.3,Pestilence,No description,No description
CnQingE,1714,1714,112.166876,23.969216,79.9,Pestilence,No description,No description
CnQingE,1714,1714,103.119198,25.662995000000002,2264.1,Pestilence,Uncertain,No description
CnQingE,1715,1715,104.338963,24.977843,1565.3,Pestilence,Uncertain,No description
CnQingE,1716,1716,118.242298,26.586157,147.2,Pestilence,Heavy,No description
CnQingE,1717,1717,120.97233600000001,29.145718,65.9,Pestilence,No description,No description
CnQingE,1718,1718,116.81291200000001,24.754797,603.2,Pestilence,Heavy,No description
CnQingE,1718,1718,115.61236299999999,30.011231,47.1,Pestilence,Heavy,No description
CnQingE,1718,1718,112.401776,27.084921,88.1,Pestilence,Uncertain,No description
CnQingE,1718,1718,106.709277,31.158585,358.7,Pestilence,Uncertain,No description
CnQingE,1720,1720,116.80721899999999,25.598784,594.0,Pestilence,Heavy,No description
CnQingE,1720,1720,109.22129699999999,34.875364000000005,512.7,Pestilence,Uncertain,No description
CnQingE,1720,1720,110.182781,36.06608,915.2,Pestilence,Uncertain,No description
CnQingE,1720,1720,110.128748,36.538574,808.3,Pestilence,Uncertain,No description
CnQingE,1721,1721,110.361851,38.071727,1022.9,Pestilence,Heavy,No description
CnQingE,1721,1721,105.687125,27.225696999999997,1688.0,Pestilence,No description,No description
CnQingE,1721,1721,110.182781,36.06608,915.2,Pestilence,Uncertain,No description
CnQingE,1721,1721,110.279137,37.180223,995.2,Pestilence,Uncertain,No description
CnQingE,1722,1722,119.05728799999999,25.445707000000002,3.5,Pestilence,Heavy,No description
CnQingE,1722,1722,120.74689,30.74445,7.0,Pestilence,No description,No description
CnQingE,1722,1722,120.896588,30.899904,4.8,Pestilence,No description,No description
CnQingE,1722,1722,120.479444,30.605512,9.0,Pestilence,No description,No description
CnQingE,1722,1722,111.986278,37.01979,889.0,Pestilence,Uncertain,No description
CnQingE,1723,1723,114.414055,37.799363,98.6,Pestilence,Heavy,No description
CnQingE,1723,1723,113.380395,35.04822,95.7,Pestilence,Heavy,No description
CnQingE,1723,1723,113.350148,35.303807,140.9,Pestilence,Heavy,No description
CnQingE,1723,1723,112.717394,33.748044,172.3,Pestilence,Heavy,No description
CnQingE,1723,1723,112.79715800000001,34.159442,208.5,Pestilence,Heavy,No description
CnQingE,1723,1723,113.95021399999999,33.83907,59.0,Pestilence,No description,No description
CnQingE,1723,1723,114.472757,37.051396000000004,80.1,Pestilence,Uncertain,No description
CnQingE,1723,1723,114.99516200000001,37.046298,33.0,Pestilence,Uncertain,No description
CnQingE,1723,1723,117.662259,36.945603000000006,13.0,Pestilence,Uncertain,No description
CnQingE,1723,1723,113.642265,35.195744,80.0,Pestilence,Uncertain,No description
CnQingE,1723,1723,114.457776,35.907545,65.0,Pestilence,Uncertain,No description
CnQingE,1723,1723,113.379204,34.195892,144.3,Pestilence,Uncertain,No description
